pl_name,hostname,pl_letter,sy_snum,sy_pnum,discoverymethod,disc_year,disc_locale,disc_facility,disc_telescope,disc_instrument,ra,dec,glat,glon,elat,elon,pl_orbper,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,st_spectype,st_teff,st_rad,st_mass,st_lum,st_age,st_logg,st_dens,st_rotp,st_vsin,sy_dist,pl_type
1RXS J160929.1-210524 b,1RXS J160929.1-210524,b,1,1,Imaging,2008,Ground,Gemini Observatory,8.19 m Gemini North Telescope,NIRI Camera,242.3762343,-21.0831403,22.03031,352.8905,-0.06852,244.36567,,18.647,1.664,3000.0,8.0,Mass,2.54,K7 V,4060.0,1.31,0.85,-0.37,0.005,4.0,0.38789,,,139.135,Gas Giant
2M0437 b,2MASS J04372171+2651014,b,1,1,Imaging,2021,Ground,Subaru Telescope,8.2 m Subaru Telescope,Infrared Camera and Spectrograph (IRCS),69.3405531,26.8502997,-13.44593,172.81975,4.72193,71.58413,,13.0,1.16,1271.31363,4.0,Mass,3.18,M V,3100.0,0.84,0.17,-1.164,0.003,4.5,3.32018,1.84,22.54,128.484,Gas Giant
2MASS J01033563-5515561 AB b,2MASS J01033563-5515561 A,b,2,1,Imaging,2013,Ground,Paranal Observatory,8.2 m ESO VLT UT4 Yepun Telescope,NACO Camera,15.8992489,-55.2658291,-61.77586,299.26888,-54.69414,341.46812,,12.3,1.1,4131.79,13.0,Mass,12.2,M5.5/M6,,,0.19,,0.03,,,,,47.2,Gas Giant
2MASS J01225093-2439505 b,2MASS J01225093-2439505,b,1,1,Imaging,2013,Ground,W. M. Keck Observatory,10 m Keck II Telescope,NIRC2 Camera,20.7128012,-24.6646128,-82.5199,195.45385,-30.71197,8.62267,,11.209,1.0,7786.5,24.5,Mass,30.4,M3.5 V,3530.0,0.37,0.4,-1.72,0.12,4.86,10.11868,,,33.8281,Gas Giant
2MASS J02192210-3925225 b,2MASS J02192210-3925225,b,1,1,Imaging,2015,Ground,Cerro Tololo Inter-American Observatory,1.5 m CTIO Telescope,SIMON Near-Infrared Spectroimager,34.8427046,-39.4230767,-67.98402,252.45343,-49.30514,13.50901,,16.141,1.44,4417.837,13.9,Mass,5.77,M6,3064.0,0.28,0.11,-2.23,0.035,4.59,17.67076,,6.5,40.0896412,Gas Giant
2MASS J04414489+2301513 b,2MASS J04414489+2301513,b,1,1,Imaging,2010,Space,Hubble Space Telescope,2.4 m Hubble Space Telescope,WFPC2 Camera,70.4371079,23.0308544,-15.11435,176.51065,0.80236,72.05025,,12.6,1.13,2383.6,7.5,Mass,6.55,M8.5,2936.0,0.23,0.02,-2.444,0.001,5.01,22.7811,,,120.423987,Gas Giant
2MASS J12073346-3932539 b,2MASS J12073346-3932539,b,1,1,Imaging,2004,Ground,Paranal Observatory,8.2 m ESO VLT UT4 Yepun Telescope,NACO Camera,181.8890906,-39.5484399,22.54309,293.79011,-35.03506,199.73955,,12.9,1.15,1589.15,5.0,Mass,4.07,M8,2825.0,0.22,0.02,-2.561,0.008,5.03,25.27945,,,64.308,Gas Giant
2MASS J19383260+4603591 b,2MASS J19383260+4603591,b,2,3,Eclipse Timing Variations,2015,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,294.6359173,46.0664076,11.67426,79.01876,65.72534,314.70935,406.0,13.4,1.2,603.877,1.9,Mass,1.38,,29564.0,0.2,0.48,1.45,,5.51,,,,396.332,Gas Giant
2MASS J22362452+4751425 b,2MASS J22362452+4751425,b,1,1,Imaging,2016,Ground,W. M. Keck Observatory,10 m Keck II Telescope,NIRC2 Camera,339.1025931,47.861683,-9.10923,100.74846,50.8533,6.85902,,12.3,1.1,3972.875,12.5,Mass,11.7,K7 V,4045.0,0.64,0.6,-1.021,0.12,4.62,3.36994,,,69.5737,Gas Giant
BD+03 2562 b,BD+03 2562,b,1,1,Radial Velocity,2017,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,177.5647268,2.7601075,61.57342,269.32522,1.56429,176.66835,481.9,12.7,1.13,2034.112,6.4,Msini,5.46,,4095.0,32.35,1.14,2.7,5.2,1.89,,,2.7,1070.63,Gas Giant
BD+14 4559 b,BD+14 4559,b,1,1,Radial Velocity,2009,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,318.4010002,14.6893834,-22.63172,64.41837,29.21653,325.9764,268.94,13.8,1.23,330.5432,1.04,Msini,0.691,K2 V,4864.0,0.86,0.49,-0.32,,4.26,1.73113,,2.5,49.352,Gas Giant
BD+15 2375 b,BD+15 2375,b,1,1,Radial Velocity,2016,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph,176.4820239,14.6163182,70.27244,249.00212,11.99953,170.89104,153.22,13.8,1.23,337.21763,1.061,Msini,0.705,G5,4649.0,8.95,1.08,1.57,7.41,2.61,,,2.5,768.045,Gas Giant
BD+15 2940 b,BD+15 2940,b,1,1,Radial Velocity,2013,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,240.09564,15.5467507,44.78011,28.10432,35.31759,233.93894,137.48,13.7,1.23,352.78,1.11,Msini,0.754,K0,4796.0,14.7,1.1,2.01,7.1,2.8,,,2.3,426.42,Gas Giant
BD+20 2457 b,BD+20 2457,b,1,2,Radial Velocity,2009,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,154.186782,19.8912626,53.95226,216.04472,8.58559,148.87814,379.63,12.1,1.08,6807.63,21.42,Msini,21.1,K2 II,4137.0,49.0,2.8,3.17,,1.51,,,2.5,1539.71,Gas Giant
BD+20 2457 c,BD+20 2457,c,1,2,Radial Velocity,2009,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,154.186782,19.8912626,53.95226,216.04472,8.58559,148.87814,621.99,12.4,1.1,3963.17,12.47,Msini,11.4,K2 II,4137.0,49.0,2.8,3.17,,1.51,,,2.5,1539.71,Gas Giant
BD+20 274 b,BD+20 274,b,1,1,Radial Velocity,2012,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,25.9203179,21.0052692,-40.23345,138.9742,9.58745,31.62164,578.2,13.0,1.16,1334.886,4.2,Msini,3.34,K5 III,4296.0,17.3,0.8,1.96,,1.99,,,2.0,1322.51,Gas Giant
BD+45 564 b,BD+45 564,b,1,1,Radial Velocity,2021,Ground,Haute-Provence Observatory,1.93 m Telescope,SOPHIE Spectrograph,32.9470485,45.9242187,-14.70463,137.23205,30.57409,47.31265,307.88,13.6,1.21,432.24663,1.36,Msini,0.944,K1,5004.0,0.81,0.81,-0.399,,4.22,2.22951,,2.0,53.622,Gas Giant
BD+48 738 b,BD+48 738,b,1,1,Radial Velocity,2011,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,40.7102869,49.5869395,-9.3787,140.80848,32.03021,54.57335,392.6,13.9,1.24,289.2253,0.91,Msini,0.592,K0 III,4414.0,11.0,0.74,1.69,,2.24,,,1.0,871.493,Gas Giant
BD+48 740 b,BD+48 740,b,1,1,Radial Velocity,2018,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,40.7425426,48.9300579,-9.96534,141.10904,31.4085,54.32283,733.0,13.5,1.2,540.311,1.7,Msini,1.21,K3 III,4534.0,10.33,1.09,1.64,,2.48,,746.0,0.7,666.589,Gas Giant
BD+49 828 b,BD+49 828,b,1,1,Radial Velocity,2015,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,45.6406187,49.7299481,-7.80173,143.61792,31.07852,58.15184,2590.0,13.5,1.21,508.5,1.6,Msini,1.14,K0,4943.0,7.6,1.52,1.47,2.34,2.85,,,1.7,442.042,Gas Giant
BD+55 362 b,BD+55 362,b,1,1,Radial Velocity,2021,Ground,Haute-Provence Observatory,1.93 m Telescope,SOPHIE Spectrograph,23.9636676,56.6982282,-5.64657,129.03163,42.69678,46.94818,265.59,14.0,1.25,228.83645,0.72,Msini,0.458,K3,5012.0,0.9,0.91,-0.313,,4.09,1.66486,,2.0,52.5697,Gas Giant
BD+60 1417 b,BD+60 1417,b,1,1,Imaging,2021,Space,Wide-field Infrared Survey Explorer (WISE) Sat,0.4 m Telescope,HgCdTe and Si:As 1K Infrared Detectors,190.8875453,60.0143636,57.0861,124.74559,56.32829,152.2766,,14.684,1.31,4767.4261,15.0,Mass,8.27,K0,4993.0,0.8,1.0,0.356,0.1,4.55,2.30875,7.5,11.0,44.9543,Gas Giant
BD+63 1405 b,BD+63 1405,b,1,1,Radial Velocity,2021,Ground,Haute-Provence Observatory,1.93 m Telescope,SOPHIE Spectrograph,271.3979337,63.6700064,29.1513,93.08126,87.05023,282.13451,1198.48,12.4,1.11,3305.41543,10.4,Mass,9.53,K0,5000.0,0.8,0.82,-0.413,,4.2,2.29955,,2.1,38.0473,Gas Giant
BD-06 1339 c,BD-06 1339,c,1,2,Radial Velocity,2013,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,88.2511811,-5.9963378,-15.71602,211.65797,-29.4235,87.99923,125.94,8.38,0.747,53.0,0.17,Msini,0.495,K7/M0 V,4324.0,0.69,0.7,-1.022,4.4,4.74,2.747,,0.57,20.2695,Gas Giant
BD-08 2823 c,BD-08 2823,c,1,2,Radial Velocity,2009,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,150.1971964,-9.5165689,34.75486,248.49513,-20.28382,155.83616,237.6,12.5,1.11,104.0,0.33,Msini,0.293,K3 V,4746.0,0.72,0.74,-0.626,4.5,4.13,3.31801,,1.4,41.3342,Gas Giant
BD-10 3166 b,BD-10 3166,b,1,1,Radial Velocity,2000,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,164.6191243,-10.7704227,43.23793,263.28467,-15.96792,170.13441,3.48777,14.1,1.26,187.5197,0.59,Msini,0.368,K0 V,5393.0,0.91,1.47,-0.191,1.0,4.69,1.53276,,0.92,84.4069,Gas Giant
BD-11 4672 b,BD-11 4672,b,1,2,Radial Velocity,2014,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,278.3688659,-11.6370481,-1.35959,20.54287,11.55951,278.36653,1634.0,14.1,1.25,206.5895,0.65,Msini,0.405,K7 V,4550.0,0.64,0.65,-0.804,7.4,4.64,3.53,25.0,1.0,27.1665,Gas Giant
BD-13 2130 b,BD-13 2130,b,1,1,Radial Velocity,2007,Ground,La Silla Observatory,1.2 m Leonhard Euler Telescope,CORALIE Spectrograph,114.2884692,-13.9066703,3.53127,230.52055,-34.9212,119.14067,714.29999,12.5,1.11,3108.3774,9.78,Msini,8.75,G5 IV/V,4545.0,19.17,2.12,2.043,0.74,2.2,,,,925.214,Gas Giant
BD-17 63 b,BD-17 63,b,1,1,Radial Velocity,2008,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,7.1413494,-16.2273254,-77.87825,95.83026,-17.69021,359.8973,655.57,12.8,1.15,1639.99458,5.16,Mass,4.3,K5 V,4714.0,0.74,0.74,-0.678,4.3,4.26,2.75844,,1.5,34.4603,Gas Giant
CFBDSIR J145829+101343 b,CFBDSIR J145829+101343,b,1,1,Imaging,2011,Ground,W. M. Keck Observatory,10 m Keck II Telescope,NIRC2 Camera,224.6208333,10.2286111,55.65506,9.59427,25.96906,218.81934,10037.5,12.4,1.11,3337.1,10.5,Mass,9.62,,580.5,,0.02,,,4.72,,,,23.1,Gas Giant
CFHTWIR-Oph 98 b,CFHTWIR-Oph 98 A,b,1,1,Imaging,2021,Space,Hubble Space Telescope,2.4 m Hubble Space Telescope,WFC3 Camera,246.934277,-23.98115,16.96444,353.60499,-2.20713,249.00827,8040000.0,20.849,1.86,2479.06157,7.8,Mass,1.5,M9-L1,2320.0,0.24,0.01,-2.85,0.003,3.85,,,,,Gas Giant
CHXR 73 b,CHXR 73,b,1,1,Imaging,2006,Space,Hubble Space Telescope,2.4 m Hubble Space Telescope,ACS Camera,166.6193985,-77.6258725,-15.92181,297.2776,-66.3331,238.71128,,12.3,1.1,3994.486,12.569,Mass,11.8,M3.5,3099.0,,0.35,,0.002,,,,,190.374,Gas Giant
COCONUTS-2 b,COCONUTS-2 A,b,1,1,Imaging,2021,Ground,NASA Infrared Telescope Facility (IRTF),3.2 m telescope,SpeX,117.300914,-76.702696,-23.12313,288.91588,-76.95252,242.1415,402000000.0,12.442,1.11,2002.31896,6.3,Mass,5.71,M3 V,3406.0,0.39,0.37,-1.732,0.475,4.83,9.13895,2.83,,10.8864,Gas Giant
CoRoT-1 b,CoRoT-1,b,1,1,Transit,2008,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,102.0798591,-3.1021394,-2.10712,215.33882,-25.9795,103.43795,1.5089557,16.7,1.49,327.35,1.03,Mass,0.38,G0 V,5950.0,1.11,0.95,0.298,1.6,4.25,0.93,,5.2,787.909,Gas Giant
CoRoT-10 b,CoRoT-10,b,1,1,Transit,2010,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,291.0636813,0.7460143,-6.95299,37.36069,22.5266,292.89599,13.2406,10.87,0.97,874.0,2.75,Mass,3.7,K1 V,5075.0,0.79,0.89,-0.726,3.0,4.65,3.32,,2.0,338.386,Gas Giant
CoRoT-11 b,CoRoT-11,b,1,1,Transit,2010,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,280.6872998,5.9376586,4.63005,37.24009,28.92669,282.16226,2.99433,16.03,1.43,740.51,2.33,Mass,0.99,F6 V,6440.0,1.37,1.27,0.378,2.0,4.22,0.69,,40.0,655.037,Gas Giant
CoRoT-12 b,CoRoT-12,b,1,1,Transit,2010,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,100.7656871,-1.2964437,-2.45441,213.13155,-24.29495,101.82309,2.828042,16.14,1.44,291.438,0.917,Mass,0.411,,5675.0,1.12,1.08,0.07,6.3,4.38,1.08,,1.0,1126.37,Gas Giant
CoRoT-13 b,CoRoT-13,b,1,1,Transit,2010,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,102.7211432,-5.0864557,-2.43966,217.3986,-27.89339,104.36935,4.03519,9.92,0.885,415.704,1.308,Mass,2.34,G0 V,5945.0,1.01,1.09,0.073,1.635,4.46,1.468,,4.0,1148.93,Gas Giant
CoRoT-14 b,CoRoT-14,b,1,1,Transit,2010,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,103.4242023,-5.5360385,-2.02059,218.11787,-28.26924,105.21063,1.51214,12.22,1.09,2415.4,7.6,Mass,7.3,F9 V,6035.0,1.21,1.13,0.119,4.2,4.35,0.91,,9.0,1744.6,Gas Giant
CoRoT-16 b,CoRoT-16,b,1,1,Transit,2011,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,278.5246658,-6.0026026,1.1011,25.61433,17.17439,278.87636,5.35227,13.11,1.17,170.032,0.535,Mass,0.44,G5 V,5650.0,1.19,1.1,-0.435,6.73,4.36,0.93,,1.0,732.409,Gas Giant
CoRoT-17 b,CoRoT-17,b,1,1,Transit,2011,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,278.699236,-6.612288,0.66631,25.15299,16.55509,279.01767,3.7681,11.43,1.02,772.29,2.43,Mass,2.82,G2 V,5740.0,1.59,1.04,0.134,10.7,4.4,0.32,,4.5,1176.12,Gas Giant
CoRoT-18 b,CoRoT-18,b,1,1,Transit,2011,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,98.1724172,-0.0316045,-4.18491,210.8191,-23.2188,98.89441,1.9000693,14.68,1.31,1102.82,3.47,Mass,2.2,G9 V,5440.0,1.0,0.95,-0.17,0.032,4.4,1.35,5.4,8.0,764.889,Gas Giant
CoRoT-19 b,CoRoT-19,b,1,1,Transit,2011,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,97.0335983,-0.1707293,-5.26125,210.42057,-23.42296,97.66499,3.89713,14.46,1.29,352.78,1.11,Mass,0.71,F9 V,6090.0,1.65,1.21,0.544,5.0,4.07,0.38,,6.0,790.663,Gas Giant
CoRoT-2 b,CoRoT-2,b,2,1,Transit,2008,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,291.7770457,1.3836634,-7.29102,38.26267,23.0439,293.76505,1.7429935,16.432,1.466,1102.82,3.47,Mass,1.47,,5625.0,0.91,0.96,-0.131,2.7,4.53,1.814,4.52,10.87,213.283,Gas Giant
CoRoT-20 b,CoRoT-20,b,1,2,Transit,2011,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,97.7204249,0.2268931,-4.4686,210.38123,-22.98779,98.39095,9.24285,9.416,0.84,1366.669,4.3,Mass,8.87,G2 V,5880.0,1.02,1.14,0.17,0.1,4.35,1.51,,4.5,844.061,Gas Giant
CoRoT-20 c,CoRoT-20,c,1,2,Radial Velocity,2018,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,97.7204249,0.2268931,-4.4686,210.38123,-22.98779,98.39095,1675.0,12.2,1.09,5403.11,17.0,Msini,16.4,G2 V,4947.5,1.37,1.14,0.006,0.1,4.35,1.51,,4.5,844.061,Gas Giant
CoRoT-21 b,CoRoT-21,b,1,1,Transit,2012,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,101.0526207,-0.2991544,-1.74447,212.37415,-23.27744,102.0459,2.72474,14.572,1.3,718.2958,2.26,Mass,1.36,F8 IV,6200.0,1.95,1.29,0.705,4.1,3.7,0.255,,11.0,1398.8341969,Gas Giant
CoRoT-23 b,CoRoT-23,b,1,1,Transit,2011,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,279.7826586,4.3577516,4.71959,35.41749,27.42413,281.00355,3.6313,11.77,1.05,889.9,2.8,Mass,3.0,G0 V,5900.0,1.61,1.14,0.087,7.2,4.3,0.5,,9.0,1060.97,Gas Giant
CoRoT-25 b,CoRoT-25,b,1,1,Transit,2013,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,280.6296561,6.5138223,4.94113,37.73014,29.50564,282.15248,4.86069,12.11,1.08,85.81,0.27,Mass,0.15,F9,6040.0,1.19,1.09,0.141,4.5,4.31,0.64637,,4.3,1103.48,Gas Giant
CoRoT-26 b,CoRoT-26,b,1,1,Transit,2013,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,279.7504991,6.9697828,5.926,37.74453,30.03087,281.19643,4.20474,14.12,1.26,165.26,0.52,Mass,0.28,G5,5590.0,1.79,1.09,0.451,8.6,3.99,,,2.0,1045.18,Gas Giant
CoRoT-27 b,CoRoT-27,b,1,1,Transit,2014,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,278.4958319,5.5383811,6.39649,35.89455,28.6935,279.64636,3.57532,11.287,1.007,3302.11,10.39,Mass,12.6,G2,5900.0,1.08,1.05,-0.166,4.21,4.4,1.24,,4.0,1010.28,Gas Giant
CoRoT-28 b,CoRoT-28,b,1,1,Transit,2015,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,278.6883216,5.5736911,6.24131,36.01305,28.71575,279.87089,5.20851,10.705,0.955,153.82972,0.484,Mass,0.69,G8/9 IV,5150.0,1.78,1.01,0.388,12.0,3.6,0.27,,3.0,766.183,Gas Giant
CoRoT-29 b,CoRoT-29,b,1,1,Transit,2015,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,278.9020691,6.4795703,6.45872,36.92336,29.60462,280.18597,2.85057,10.088,0.9,270.1555,0.85,Mass,1.45,K0 V,5260.0,0.9,0.97,-0.094,4.5,4.3,1.825,,3.5,806.507,Gas Giant
CoRoT-3 b,CoRoT-3,b,1,1,Transit,2008,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,292.0552827,0.1218359,-8.12065,37.26302,21.75377,293.84289,4.2568,11.32,1.01,6883.91,21.66,Mass,26.4,F3 V,6740.0,1.56,1.37,0.391,2.2,4.22,0.431,,17.0,768.771,Gas Giant
CoRoT-30 b,CoRoT-30,b,1,1,Transit,2020,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,277.6011767,6.8359338,7.77355,36.66096,30.04524,278.72682,9.06005,11.31,1.009,921.707,2.9,Mass,3.45,G3 V,5650.0,0.91,0.98,-0.197,3.0,4.4,1.54162,,4.3,1032.23,Gas Giant
CoRoT-31 b,CoRoT-31,b,1,1,Transit,2020,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,94.820735,-4.4222978,-9.16321,213.22491,-27.77069,95.43379,4.62941,16.365,1.46,266.9772,0.84,Mass,0.33,G2 IV,5700.0,2.15,1.25,0.398,4.7,3.85,0.1518,,2.8,2005.76,Gas Giant
CoRoT-35 b,CoRoT-35,b,1,1,Transit,2022,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,289.3143526,-2.7747085,-7.00809,33.40059,19.30125,290.4896,3.22748,18.831,1.68,349.61125,1.1,Mass,0.29,F6 V,6390.0,1.65,1.01,0.362,6.1,4.01,0.44716,,8.8,1123.21,Gas Giant
CoRoT-36 b,CoRoT-36,b,1,1,Transit,2022,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,277.7510149,7.1833465,7.79576,37.04172,30.38285,278.92331,5.616531,15.805,1.41,216.12332,0.68,Mass,0.25,F3 V,6730.0,1.52,1.32,0.813,2.1,4.16,0.23732,,25.6,925.958,Gas Giant
CoRoT-4 b,CoRoT-4,b,1,1,Transit,2008,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,102.1946233,-0.6727861,-0.89847,213.22759,-23.54991,103.32114,9.20205,13.34,1.19,228.83,0.72,Mass,0.525,,6190.0,1.17,1.16,0.185,1.0,4.41,1.11,8.9,6.4,726.412,Gas Giant
CoRoT-5 b,CoRoT-5,b,1,1,Transit,2009,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,101.2772396,0.8152163,-1.0362,211.48472,-22.14821,102.18381,4.0378962,15.558,1.388,148.42,0.467,Mass,0.217,F9 V,6100.0,1.19,1.0,0.18,6.9,4.19,1.01,,1.0,882.472,Gas Giant
CoRoT-6 b,CoRoT-6,b,1,1,Transit,2009,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,281.0725563,6.6632062,4.6158,38.06304,29.61659,282.67121,8.886593,13.068,1.166,940.74,2.96,Mass,2.32,F9 V,6090.0,1.03,1.05,0.026,2.5,4.43,1.31,6.4,7.6,645.294,Gas Giant
CoRoT-8 b,CoRoT-8,b,1,1,Transit,2010,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,291.5885696,1.4262972,-7.10426,38.21286,23.11609,293.57414,6.21229,6.39,0.57,69.92,0.22,Mass,1.6,K1 V,5080.0,0.77,0.88,-0.4,3.0,4.58,2.7,,2.0,322.037,Gas Giant
CoRoT-9 b,CoRoT-9,b,2,1,Transit,2009,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,280.7866461,6.2040783,4.66217,37.52335,29.18378,282.3007,95.272656,11.949,1.066,266.9772,0.84,Mass,0.86,G3 V,5625.0,0.96,0.96,-0.254,6.0,4.54,1.51,,3.5,412.98,Gas Giant
CoRoTID 223977153 b,CoRoTID 223977153,b,1,1,Transit,2017,Space,CoRoT,0.27 m CoRoT Telescope,CoRoT CCD Array,100.1951714,9.2573953,1.86373,203.48237,-13.81584,100.36401,6.71837,6.389,0.57,47.6745,0.15,Mass,1.1,G0 VI,5970.0,0.79,1.08,-0.155,,4.67,1.57283,,3.2,576.683,Gas Giant
DENIS-P J082303.1-491201 b,DENIS-P J082303.1-491201,b,1,1,Astrometry,2013,Ground,Paranal Observatory,8.2 m ESO VLT UT1 Antu Telescope,FORS2 Spectrograph,125.7620668,-49.2003008,-6.82669,265.61638,-64.88262,154.10966,246.36,11.9,1.06,9057.77,28.5,Mass,29.5,L1.5,,,0.07,,1.0,,,,,20.77,Gas Giant
DMPP-2 b,DMPP-2,b,1,1,Radial Velocity,2019,Ground,Multiple Facilities,Multiple Telescopes,Multiple Instruments,27.407731,-34.4590985,-75.5342,246.92255,-42.07502,9.55081,5.2072,14.3,1.28,138.89171,0.437,Msini,0.261,F5 V,6500.0,1.78,1.44,0.104,2.0,4.1,0.24354,,5.1,137.94,Gas Giant
EPIC 246851721 b,EPIC 246851721,b,2,1,Transit,2018,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,78.9198197,16.2786991,-12.64088,186.97531,-6.74975,79.29037,6.180235,11.781,1.051,953.49,3.0,Mass,3.1,F5 V,6202.0,1.59,1.32,0.526,3.02,4.16,0.465,,74.92,372.632,Gas Giant
EPIC 248847494 b,EPIC 248847494,b,1,1,Transit,2018,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,159.3890808,11.8427484,55.10278,232.28858,2.9375,156.52699,3650.0,12.442,1.11,4131.79,13.0,Mass,,,4898.0,2.7,0.9,0.548,,3.52,0.064,,,551.886,Gas Giant
GJ 1148 b,GJ 1148,b,1,2,Radial Velocity,2010,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,175.4326081,42.7515862,68.91636,160.61794,36.83744,156.14563,41.38,11.9,1.07,96.7,0.30425,Msini,0.315,M5,3287.0,0.36,0.34,-1.869,,4.87,10.52554,,,11.0143,Gas Giant
GJ 1148 c,GJ 1148,c,1,2,Radial Velocity,2017,Ground,Calar Alto Observatory,3.5 m telescope,CARMENES,175.4326081,42.7515862,68.91636,160.61794,36.83744,156.14563,532.58,9.71,0.866,68.06,0.21414,Msini,0.409,M5,3287.0,0.36,0.34,-1.869,,4.87,10.52554,,,11.0143,Gas Giant
GJ 179 b,GJ 179,b,1,1,Radial Velocity,2009,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,73.0245495,6.4752347,-22.86269,192.2274,-15.93526,72.43683,2288.0,13.8,1.23,301.93699,0.95,Mass,0.631,M3.5 V,3370.0,0.38,0.36,-1.796,,4.83,9.67547,,1.5,12.356,Gas Giant
GJ 2030 c,GJ 2030,c,1,2,Radial Velocity,2022,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,50.8237604,-7.7950429,-49.20245,191.80875,-25.46426,46.11108,25533.11353,12.3,1.1,4069.15709,12.803,Mass,12.0,,5485.0,2.24,0.96,0.612,,3.72,0.12025,,,37.0788,Gas Giant
GJ 3021 b,GJ 3021,b,2,1,Radial Velocity,2000,Ground,La Silla Observatory,1.2 m Leonhard Euler Telescope,CORALIE Spectrograph,4.0634323,-79.8514218,-37.14415,304.86901,-65.24326,294.81595,133.71,13.1,1.17,1071.04,3.37,Msini,2.62,G6 V,5540.0,0.9,0.9,-0.18,0.37,4.7,2.0094,,5.5,17.5559,Gas Giant
GJ 317 b,GJ 317,b,1,2,Radial Velocity,2007,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,130.2445254,-23.452809,11.19034,246.79531,-40.06754,140.75564,695.66,13.3,1.18,794.5,2.5,Mass,1.86,M2.5 V,3492.73,0.43,0.42,-1.687,5.0,4.82,7.64772,,,15.1968,Gas Giant
GJ 317 c,GJ 317,c,1,2,Radial Velocity,2018,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,130.2445254,-23.452809,11.19034,246.79531,-40.06754,140.75564,6739.323,13.5,1.2,522.5,1.64396,Msini,1.17,M2.5 V,3492.73,0.43,0.42,-1.687,5.0,4.82,7.64772,,,15.1968,Gas Giant
