pl_name,hostname,pl_letter,sy_snum,sy_pnum,discoverymethod,disc_year,disc_locale,disc_facility,disc_telescope,disc_instrument,ra,dec,glat,glon,elat,elon,pl_orbper,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,st_spectype,st_teff,st_rad,st_mass,st_lum,st_age,st_logg,st_dens,st_rotp,st_vsin,sy_dist,pl_type
HD 13908 c,HD 13908,c,1,2,Radial Velocity,2013,Ground,Haute-Provence Observatory,1.93 m Telescope,SOPHIE Spectrograph,34.5609102,65.5941901,4.2186,131.74451,47.9242,59.48321,931.0,12.8,1.15,1630.4,5.13,Msini,4.27,F8 V,6255.0,1.67,1.29,0.602,2.9,4.11,0.23621,,4.2,79.5515,Gas Giant
HD 13931 b,HD 13931,b,1,1,Radial Velocity,2009,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,34.1979991,43.7722065,-16.44854,138.83237,28.24657,47.31012,4218.0,13.2,1.18,889.91954,2.8,Mass,2.13,G0,5867.0,1.25,1.3,0.196,8.4,4.36,0.71013,,2.0,47.3963,Gas Giant
HD 139357 b,HD 139357,b,1,1,Radial Velocity,2008,Ground,Thueringer Landessternwarte Tautenburg,2.0 m Alfred Jensch Telescope,Coude Echelle Spectrograph,233.8173564,53.9221505,49.84741,86.15965,68.52747,198.2402,1124.79139,12.1,1.08,6315.56828,19.871,Mass,19.6,K4 III,4700.0,11.47,2.69,1.823,3.07,2.9,,,,112.09,Gas Giant
HD 14067 b,HD 14067,b,1,1,Radial Velocity,2014,Ground,Okayama Astrophysical Observatory,1.88 m Telescope,HIDES Echelle Spectrograph,34.293348,23.7676546,-35.05762,147.04613,9.47749,39.95035,2744.0,12.2,1.09,4862.77463,15.3,Mass,14.7,G9 III,4815.0,12.4,2.4,1.898,0.69,2.61,,,1.0,142.024,Gas Giant
HD 140901 c,HD 140901,c,1,2,Radial Velocity,2022,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,236.8689866,-37.9172333,12.98895,337.16094,-17.51918,243.11445,14386.0,13.4,1.2,572.09113,1.8,Mass,1.31,G7 IV,5610.0,0.95,1.06,-0.102,3.2,4.46,1.55433,,2.0,15.2528,Gas Giant
HD 141399 b,HD 141399,b,1,4,Radial Velocity,2014,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,236.7235392,46.986288,50.45641,74.98872,63.85921,211.837,94.44,14.3,1.28,143.34133,0.451,Msini,0.269,K0,5600.0,1.39,1.07,0.201,,4.28,0.51159,,2.9,37.0169,Gas Giant
HD 141399 c,HD 141399,c,1,4,Radial Velocity,2014,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,236.7235392,46.986288,50.45641,74.98872,63.85921,211.837,201.99,13.6,1.22,422.7139,1.33,Msini,0.923,K0,5600.0,1.39,1.07,0.201,,4.28,0.51159,,2.9,37.0169,Gas Giant
HD 141399 d,HD 141399,d,1,4,Radial Velocity,2014,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,236.7235392,46.986288,50.45641,74.98872,63.85921,211.837,1069.8,13.7,1.22,375.0394,1.18,Msini,0.801,K0,5600.0,1.39,1.07,0.201,,4.28,0.51159,,2.9,37.0169,Gas Giant
HD 141399 e,HD 141399,e,1,4,Radial Velocity,2014,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,236.7235392,46.986288,50.45641,74.98872,63.85921,211.837,5000.0,14.1,1.25,209.7678,0.66,Msini,0.411,K0,5600.0,1.39,1.07,0.201,,4.28,0.51159,,2.9,37.0169,Gas Giant
HD 141937 b,HD 141937,b,1,1,Radial Velocity,2002,Ground,La Silla Observatory,1.2 m Leonhard Euler Telescope,CORALIE Spectrograph,238.0735585,-18.4359716,26.78098,351.88911,1.72652,239.86921,653.21997,12.5,1.11,3079.7727,9.69,Msini,8.66,G2/G3 V,5870.0,1.03,1.09,0.022,2.32,4.45,1.23793,13.25,2.1,33.3622,Gas Giant
HD 142 A d,HD 142,d,2,3,Radial Velocity,2022,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,1.5836771,-49.0753625,-66.38756,321.5814,-44.46112,336.55376,108.45299,10.9,0.971,82.63539,0.26,Msini,0.351,F7V,6273.0,1.41,1.21,0.474,3.12,4.26,0.55028,,10.4,26.1853,Gas Giant
HD 142 b,HD 142,b,2,3,Radial Velocity,2001,Ground,Anglo-Australian Telescope,3.9 m Anglo-Australian Telescope,UCLES Spectrograph,1.5836771,-49.0753625,-66.38756,321.5814,-44.46112,336.55376,351.43394,12.7,1.13,2256.58169,7.1,Mass,6.05,G1 IV,6245.0,1.47,1.21,0.474,3.12,4.62,0.55028,,10.4,26.1853,Gas Giant
HD 142 c,HD 142,c,2,3,Radial Velocity,2012,Ground,Anglo-Australian Telescope,3.9 m Anglo-Australian Telescope,UCLES Spectrograph,1.5836771,-49.0753625,-66.38756,321.5814,-44.46112,336.55376,10159.64279,12.4,1.11,3464.64746,10.901,Mass,9.99,F7V,6245.0,1.47,1.21,0.474,3.12,4.62,0.55028,,10.4,26.1853,Gas Giant
HD 142022 A b,HD 142022 A,b,2,1,Radial Velocity,2005,Ground,La Silla Observatory,1.2 m Leonhard Euler Telescope,CORALIE Spectrograph,242.5481731,-84.2317494,-23.31633,307.71909,-61.32547,264.45497,1928.0,12.9,1.15,1433.40612,4.51,Mass,3.67,G9 IV-V,5421.0,1.04,0.9,0.004,7.0,4.35,1.21798,,1.2,34.2802,Gas Giant
HD 142245 b,HD 142245,b,3,1,Radial Velocity,2011,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,238.2342443,15.4306118,46.38366,26.94357,34.75845,231.85238,1299.0,13.1,1.17,975.7381,3.07,Msini,2.39,K0,4922.0,4.63,3.5,1.13,2.3,3.65,,,2.66,97.2305,Gas Giant
HD 142415 b,HD 142415,b,1,1,Radial Velocity,2003,Ground,La Silla Observatory,1.2 m Leonhard Euler Telescope,CORALIE Spectrograph,239.418989,-60.2006948,-5.25392,324.17725,-38.75411,251.08217,386.29999,13.5,1.2,530.7761,1.67,Msini,1.19,G1 V,5940.0,1.04,1.07,0.06,1.1,4.44,1.30524,,3.3,35.5318,Gas Giant
HD 143105 b,HD 143105,b,1,1,Radial Velocity,2016,Ground,Haute-Provence Observatory,1.93 m Telescope,SOPHIE Spectrograph,238.4023547,68.7199779,40.62573,102.97517,77.92862,155.40452,2.1974,13.7,1.22,384.5743,1.21,Msini,0.822,F5,6380.0,1.65,1.51,0.556,,4.37,0.41134,,9.1,46.7789,Gas Giant
HD 143361 b,HD 143361,b,1,1,Radial Velocity,2008,Ground,Las Campanas Observatory,6.5 m Magellan II Clay Telescope,MIKE Spectrograph,240.4588405,-44.4350575,6.27404,334.96858,-23.27986,247.46026,1039.15,12.9,1.15,1382.55357,4.35,Mass,3.54,G6 V,5507.0,0.92,0.97,-0.092,2.942,4.47,1.24457,42.0,1.5,68.5146,Gas Giant
HD 145377 b,HD 145377,b,1,1,Radial Velocity,2008,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,242.9019658,-27.0781199,17.53871,348.63857,-5.87424,245.938,103.95,12.8,1.14,1913.3366,6.02,Msini,5.01,G3 V,6014.0,1.05,1.2,0.193,1.3,4.47,1.20862,,5.0,53.4884,Gas Giant
HD 145457 b,HD 145457,b,1,1,Radial Velocity,2010,Ground,Subaru Telescope,8.2 m Subaru Telescope,HDS Spectrograph,242.5162215,26.7429068,46.03028,44.30174,46.71848,233.04439,176.13,13.2,1.18,888.01257,2.794,Msini,2.12,K0,4757.0,9.9,1.9,1.655,2.605,2.77,,,,135.292,Gas Giant
HD 145675 c,14 Her,c,1,2,Radial Velocity,2021,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,242.6021014,43.8163621,46.94447,69.16849,62.87885,223.24717,15732.45889,12.9,1.15,1597.08775,5.025,Mass,4.09,K0V,5314.94,1.0,0.91,-0.151,5.24,4.43,1.27393,,1.6,17.9323,Gas Giant
HD 145934 b,HD 145934,b,1,1,Radial Velocity,2015,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,243.2912249,13.2394527,41.01691,26.92843,33.78057,238.23518,2751.53433,13.4,1.19,658.54046,2.072,Mass,1.5,K0,4823.75,6.93,2.06,1.355,1.56,3.01,,,,227.881,Gas Giant
HD 147018 b,HD 147018,b,1,2,Radial Velocity,2009,Ground,La Silla Observatory,1.2 m Leonhard Euler Telescope,CORALIE Spectrograph,245.7490012,-61.6901291,-8.44094,325.41034,-39.4758,255.38341,44.236,13.4,1.19,674.0,2.12,Msini,1.54,G9 V,5441.0,0.94,0.93,-0.148,6.36,4.42,1.67627,,1.56,40.4256,Gas Giant
HD 147018 c,HD 147018,c,1,2,Radial Velocity,2009,Ground,La Silla Observatory,1.2 m Leonhard Euler Telescope,CORALIE Spectrograph,245.7490012,-61.6901291,-8.44094,325.41034,-39.4758,255.38341,1008.0,12.7,1.13,2080.0,6.56,Msini,5.58,G9 V,5441.0,0.94,0.93,-0.148,6.36,4.42,1.67627,,1.56,40.4256,Gas Giant
HD 147513 b,HD 147513,b,2,1,Radial Velocity,2003,Ground,La Silla Observatory,1.2 m Leonhard Euler Telescope,CORALIE Spectrograph,246.0057894,-39.1929661,7.21242,341.6211,-17.34606,250.72065,528.4,13.7,1.22,385.0,1.21,Msini,0.823,G3/5V,5883.0,0.98,1.11,-0.01,0.3,4.51,1.65719,8.5,1.5,12.9032,Gas Giant
HD 14787 b,HD 14787,b,1,1,Radial Velocity,2018,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,35.8085099,10.8367972,-45.98861,156.37974,-3.21498,37.08231,676.6,13.7,1.23,356.28743,1.121,Msini,0.761,G5,4946.0,5.01,1.43,1.115,,3.23,,,,119.137,Gas Giant
HD 147873 b,HD 147873,b,2,2,Radial Velocity,2016,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,246.4380471,-33.5672217,10.84575,345.98514,-11.74052,250.11119,116.596,12.8,1.15,1633.6462,5.14,Msini,4.28,G1 V,5972.0,2.29,1.38,0.777,4.0,3.86,0.11307,,5.9,109.055,Gas Giant
HD 147873 c,HD 147873,c,2,2,Radial Velocity,2016,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,246.4380471,-33.5672217,10.84575,345.98514,-11.74052,250.11119,491.54,13.3,1.19,731.009,2.3,Msini,1.71,G1 V,5972.0,2.29,1.38,0.777,4.0,3.86,0.11307,,5.9,109.055,Gas Giant
HD 148156 b,HD 148156,b,1,1,Radial Velocity,2009,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,247.0723035,-46.3175085,1.70153,337.02287,-24.23488,252.8386,1027.0,13.9,1.24,270.144,0.85,Msini,0.553,G0/2 V,6308.0,1.21,1.22,0.25,,4.56,0.73063,,5.73,57.1289,Gas Giant
HD 148164 b,HD 148164,b,1,2,Radial Velocity,2018,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,246.4351678,11.9190729,37.67784,27.05066,33.10892,242.16087,328.55,13.7,1.22,390.9309,1.23,Msini,0.835,F8,6032.0,1.34,1.21,0.33,2.41,4.16,0.50654,,4.0,77.1971,Gas Giant
HD 148164 c,HD 148164,c,1,2,Radial Velocity,2018,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,246.4351678,11.9190729,37.67784,27.05066,33.10892,242.16087,5062.0,12.8,1.15,1640.0028,5.16,Msini,4.3,F8,6032.0,1.34,1.21,0.33,2.41,4.16,0.50654,,4.0,77.1971,Gas Giant
HD 148427 b,HD 148427,b,1,1,Radial Velocity,2009,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,247.1171311,-13.3996231,23.58167,2.41734,8.27229,247.5275,331.5,13.6,1.22,413.179,1.3,Msini,0.903,K0 III/IV,5025.0,3.86,1.64,0.78,2.5,3.48,,,2.13,71.3499,Gas Giant
HD 149026 b,HD 149026,b,1,1,Radial Velocity,2005,Ground,Subaru Telescope,8.2 m Subaru Telescope,HDS Spectrograph,247.6229827,38.3475349,43.28357,61.29711,59.05972,234.49574,2.87589,8.295,0.74,120.7754,0.38,Mass,0.75,G0,6179.0,1.41,1.42,0.48,2.6,4.37,0.72,,6.0,75.8643,Gas Giant
HD 149143 b,HD 149143,b,1,1,Radial Velocity,2005,Ground,Haute-Provence Observatory,1.93 m Telescope,ELODIE Spectrograph,248.2126715,2.0844547,31.48148,17.5164,23.73392,246.09724,4.07182,13.6,1.22,422.7139,1.33,Msini,0.923,G0,5856.0,1.44,1.2,0.35,4.28,4.25,0.28619,,3.9,73.2801,Gas Giant
HD 149806 b,HD 149806,b,1,1,Radial Velocity,2022,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,249.2855187,0.2546794,29.61681,16.3427,22.09461,247.55455,16521.52778,12.3,1.1,4003.68444,12.597,Mass,11.8,K0V,5352.05,0.89,0.93,-0.245,8.36,4.51,1.93962,,0.9,20.2727,Gas Giant
HD 150010 b,HD 150010,b,1,1,Radial Velocity,2022,Ground,Bohyunsan Optical Astronomical Observatory,1.8 m Telescope,BOES Echelle Spectrograph,247.8670682,72.6125804,35.99152,105.31987,80.28786,131.86553,562.0,13.3,1.18,762.78818,2.4,Msini,1.78,K2 III,4153.0,16.2,1.3,1.982,4.9,2.1,,,2.2,144.49,Gas Giant
HD 1502 b,HD 1502,b,1,1,Radial Velocity,2011,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,4.8214389,14.054683,-48.08435,111.21656,10.97472,10.05533,428.5,13.2,1.18,874.0325,2.75,Msini,2.09,K0,4947.0,4.67,1.46,1.064,2.4,3.18,,,2.7,190.953,Gas Giant
HD 150706 b,HD 150706,b,1,1,Radial Velocity,2012,Ground,Haute-Provence Observatory,1.93 m Telescope,ELODIE Spectrograph,247.8255687,79.7894032,32.63799,113.00653,75.52328,105.51974,5894.0,13.3,1.18,772.32303,2.43,Mass,1.8,G0 V,5961.0,0.96,1.17,0.032,3.0,4.5,1.65625,,3.7,28.2697,Gas Giant
HD 151450 c,HD 151450,c,1,2,Radial Velocity,2022,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,252.0080127,-15.964345,18.26324,3.2946,6.39552,252.60873,18144.76236,12.8,1.15,1636.18064,5.148,Mass,4.29,,6091.98,1.17,1.14,0.231,,4.36,0.99877,,,43.6002,Gas Giant
HD 152079 b,HD 152079,b,1,1,Radial Velocity,2009,Ground,Las Campanas Observatory,6.5 m Magellan II Clay Telescope,MIKE Spectrograph,253.3732313,-46.3333582,-1.56882,339.89168,-23.61019,257.54841,2918.92,13.2,1.18,845.74563,2.661,Msini,2.02,G6 V,5907.0,1.13,1.15,0.107,1.622,4.37,0.89128,31.0,1.8,87.8888,Gas Giant
HD 152581 b,HD 152581,b,1,1,Radial Velocity,2011,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,253.4316451,11.9736828,31.49074,30.61159,34.28497,250.26824,686.5,13.4,1.2,594.02427,1.869,Msini,1.36,K0,5027.0,5.14,1.3,1.173,12.0,3.29,,,0.5,165.76,Gas Giant
HD 153557 d,HD 153557,d,1,3,Radial Velocity,2022,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,254.4706516,47.3678558,38.46731,73.37904,69.16074,239.35092,40654.64809,11.9,1.06,8725.66109,27.454,Mass,28.5,K0,4837.0,0.75,0.79,-0.562,,4.59,2.69168,,2.0,17.9412,Gas Giant
HD 153950 b,HD 153950,b,1,1,Radial Velocity,2008,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,256.1292826,-43.3103753,-1.2319,343.47641,-20.38615,259.27493,499.39999,13.2,1.17,937.5985,2.95,Msini,2.24,F8 V,6124.0,1.28,1.25,0.346,4.3,4.32,0.61762,,5.0,48.4549,Gas Giant
HD 154345 b,HD 154345,b,1,1,Radial Velocity,2006,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,255.6524619,47.0855544,37.66299,73.02692,69.12153,241.73785,3341.55884,13.7,1.22,378.2158,1.19,Mass,0.808,G9,5468.0,0.85,0.71,-0.219,9.527,4.43,2.03569,,1.2,18.284,Gas Giant
HD 154672 b,HD 154672,b,1,1,Radial Velocity,2008,Ground,Las Campanas Observatory,6.5 m Magellan II Clay Telescope,MIKE Spectrograph,257.520697,-56.4498041,-9.75953,333.38496,-33.36612,261.7789,163.94,12.8,1.14,1706.7471,5.37,Msini,4.47,G3 IV,5743.0,1.32,1.18,0.257,8.0,4.27,0.57949,,2.2,63.0484,Gas Giant
HD 154857 b,HD 154857,b,1,2,Radial Velocity,2004,Ground,Anglo-Australian Telescope,3.9 m Anglo-Australian Telescope,UCLES Spectrograph,257.816194,-56.681038,-10.02581,333.28825,-33.57957,262.00131,408.60001,13.3,1.18,778.6835,2.45,Msini,1.82,G5 V,5589.0,2.3,1.96,0.663,5.64,4.01,0.11859,,1.4,63.4482,Gas Giant
HD 154857 c,HD 154857,c,1,2,Radial Velocity,2014,Ground,Anglo-Australian Telescope,3.9 m Anglo-Australian Telescope,UCLES Spectrograph,257.816194,-56.681038,-10.02581,333.28825,-33.57957,262.00131,3452.0,13.2,1.18,819.97,2.58,Msini,1.96,G5 V,5605.0,1.76,1.72,0.665,5.64,3.82,0.11859,,1.4,63.4482,Gas Giant
HD 155193 b,HD 155193,b,1,1,Radial Velocity,2021,Ground,Haute-Provence Observatory,1.93 m Telescope,SOPHIE Spectrograph,257.4208876,10.0381003,27.12388,30.50173,32.83392,255.21296,352.65,14.0,1.25,238.37131,0.75,Msini,0.477,F8 IV,6239.0,1.76,1.22,0.641,,4.26,0.31571,,3.6,57.7995,Gas Giant
HD 155358 b,HD 155358,b,1,2,Radial Velocity,2007,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,257.3930947,33.3549277,34.77496,56.28261,55.96527,250.99026,194.3,13.8,1.23,314.6517,0.99,Msini,0.658,G0,5905.0,1.38,1.15,0.299,10.7,4.22,0.62377,,2.0,43.6197,Gas Giant
HD 155358 c,HD 155358,c,1,2,Radial Velocity,2007,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,257.3930947,33.3549277,34.77496,56.28261,55.96527,250.99026,391.9,13.9,1.24,261.0,0.82,Msini,0.534,G0,5900.0,1.38,0.92,0.299,10.7,4.16,0.62377,,2.0,43.6197,Gas Giant
HD 155918 c,HD 155918,c,1,2,Radial Velocity,2022,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,260.5364025,-75.349239,-20.83375,317.42953,-52.03731,266.11975,17202.19446,12.8,1.14,1878.04806,5.909,Mass,4.92,G2V,5771.84,1.02,1.03,0.016,12.3,4.43,1.37216,,0.0,27.561,Gas Giant
HD 156098 c,HD 156098,c,1,2,Radial Velocity,2022,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,259.264687,-32.6630768,3.08419,353.51966,-9.56416,260.84581,7841.5839,12.8,1.14,1661.60691,5.228,Mass,4.35,,6419.19,2.76,1.29,1.066,,3.67,0.08677,,,48.249,Gas Giant
HD 156279 b,HD 156279,b,1,2,Radial Velocity,2011,Ground,Haute-Provence Observatory,1.93 m Telescope,SOPHIE Spectrograph,258.0966686,63.3527828,35.08164,93.08627,84.04124,206.98475,133.40355,12.5,1.12,2997.75753,9.432,Msini,8.43,G6,5453.0,0.95,0.94,-0.146,4.1,4.46,1.49285,,2.51,36.1945,Gas Giant
HD 156279 c,HD 156279,c,1,2,Radial Velocity,2018,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,258.0966686,63.3527828,35.08164,93.08627,84.04124,206.98475,4818.25358,12.5,1.11,3098.82697,9.75,Mass,8.72,G6,5458.24,0.97,0.94,-0.146,4.1,4.45,1.49285,,2.51,36.1945,Gas Giant
HD 156411 b,HD 156411,b,1,1,Radial Velocity,2009,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,259.9639522,-48.5502313,-6.46352,340.79031,-25.36617,262.66518,842.2,14.0,1.25,235.18,0.74,Msini,0.471,F8 IV/V,5900.0,2.16,1.25,0.731,4.28,4.07,0.11979,,3.3,56.8655,Gas Giant
HD 156846 b,HD 156846,b,2,1,Radial Velocity,2007,Ground,La Silla Observatory,1.2 m Leonhard Euler Telescope,CORALIE Spectrograph,260.1423366,-19.334365,9.98244,5.03368,3.78666,260.68285,359.51001,12.4,1.11,3391.2461,10.67,Msini,9.77,G0 V,6090.0,1.9,1.38,0.697,2.4,4.02,0.20369,,5.05,47.7332,Gas Giant
HD 158038 b,HD 158038,b,1,1,Radial Velocity,2011,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,261.4395312,27.3030721,29.86597,50.39671,50.38716,258.02702,521.0,13.5,1.21,486.2799,1.53,Msini,1.09,K0,4860.0,4.5,1.3,1.076,2.5,3.24,,,1.66,94.8625,Gas Giant
HD 158996 b,HD 158996,b,1,1,Radial Velocity,2018,Ground,Bohyunsan Optical Astronomical Observatory,1.8 m Telescope,BOES Echelle Spectrograph,259.9051092,80.1364033,30.5774,112.37477,76.16918,97.21549,820.2,12.3,1.1,4449.62,14.0,Msini,13.1,K5 III,4069.0,50.3,1.8,3.015,1.6,1.4,,627.0,4.2,283.659,Gas Giant
HD 159243 b,HD 159243,b,1,2,Radial Velocity,2013,Ground,Haute-Provence Observatory,1.93 m Telescope,SOPHIE Spectrograph,263.3395365,5.7008254,19.95,29.07673,28.96502,262.41992,12.62,13.7,1.22,359.13,1.13,Msini,0.767,G0 V,6123.0,1.12,1.12,0.114,1.25,4.55,1.17388,,3.8,73.3055,Gas Giant
HD 159243 c,HD 159243,c,1,2,Radial Velocity,2013,Ground,Haute-Provence Observatory,1.93 m Telescope,SOPHIE Spectrograph,263.3395365,5.7008254,19.95,29.07673,28.96502,262.41992,248.4,13.4,1.2,603.9,1.9,Msini,1.38,G0 V,6123.0,1.12,1.12,0.114,1.25,4.55,1.17388,,3.8,73.3055,Gas Giant
HD 159868 b,HD 159868,b,1,2,Radial Velocity,2006,Ground,Anglo-Australian Telescope,3.9 m Anglo-Australian Telescope,UCLES Spectrograph,264.7466665,-43.1462347,-6.31279,347.17359,-19.78116,265.92904,1184.1,13.3,1.19,704.94694,2.218,Msini,1.65,G5 V,5534.0,2.13,1.19,0.556,7.57,3.92,0.15582,,0.96,55.8503,Gas Giant
HD 159868 c,HD 159868,c,1,2,Radial Velocity,2012,Ground,Anglo-Australian Telescope,3.9 m Anglo-Australian Telescope,UCLES Spectrograph,264.7466665,-43.1462347,-6.31279,347.17359,-19.78116,265.92904,351.0,14.0,1.25,244.09344,0.768,Msini,0.489,G5 V,5534.0,2.13,1.19,0.555,7.57,3.92,0.15582,,0.96,55.8503,Gas Giant
HD 1605 b,HD 1605,b,1,2,Radial Velocity,2015,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,5.1317548,30.9750611,-31.43019,115.1667,26.21176,17.85528,577.2,13.8,1.23,296.85322,0.934,Msini,0.621,K1 IV,4915.0,3.49,1.33,0.81,4.36,3.4,,,0.54,88.8047,Gas Giant
HD 1605 c,HD 1605,c,1,2,Radial Velocity,2015,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,5.1317548,30.9750611,-31.43019,115.1667,26.21176,17.85528,2149.0,13.0,1.16,1150.5446,3.62,Msini,2.88,K1 IV,4915.0,3.49,1.33,0.81,4.36,3.4,,,0.54,88.8047,Gas Giant
HD 160691 b,HD 160691,b,1,4,Radial Velocity,2000,Ground,Anglo-Australian Telescope,3.9 m Anglo-Australian Telescope,UCLES Spectrograph,266.0361585,-51.8348751,-11.4985,340.05994,-28.4339,267.21574,645.0,,,1366.66215,4.3,Mass,,G3 IV-V,5773.0,1.33,1.13,0.278,5.7,4.2,0.55473,,3.1,15.5981,Gas Giant
HD 160691 c,HD 160691,c,1,4,Radial Velocity,2004,Ground,Anglo-Australian Telescope,3.9 m Anglo-Australian Telescope,UCLES Spectrograph,266.0361585,-51.8348751,-11.4985,340.05994,-28.4339,267.21574,3947.0,,,1398.44499,4.4,Mass,,G3 IV-V,5773.0,1.33,1.13,0.278,5.7,4.2,0.55473,,3.1,15.5981,Gas Giant
HD 160691 e,HD 160691,e,1,4,Radial Velocity,2006,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,266.0361585,-51.8348751,-11.4985,340.05994,-28.4339,267.21574,307.9,,,2224.79885,7.0,Mass,,G3 IV-V,5773.0,1.33,1.13,0.278,5.7,4.2,0.55473,,3.1,15.5981,Gas Giant
HD 161178 b,HD 161178,b,1,1,Radial Velocity,2021,Ground,Okayama Astrophysical Observatory,1.88 m Telescope,HIDES Echelle Spectrograph,264.2873565,72.455859,31.347,103.3849,83.7815,106.08142,279.3,14.1,1.26,181.16219,0.57,Msini,0.355,G9 III,4786.0,10.95,1.06,1.751,,2.38,,,1.78,107.188,Gas Giant
HD 16141 b,HD 16141,b,2,1,Radial Velocity,2000,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,38.8323674,-3.5624887,-55.78037,173.94139,-17.81541,35.25028,75.523,10.9,0.971,82.6358,0.26,Msini,0.351,G5 IV,5757.0,1.48,1.11,0.366,7.51,4.14,0.41293,,1.93,37.7861,Gas Giant
HD 16175 b,HD 16175,b,1,1,Radial Velocity,2009,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,39.2577379,42.0624526,-16.64016,143.08388,25.32672,50.50295,990.0,12.8,1.14,1875.1876,5.9,Mass,4.91,G2,5981.0,1.72,1.63,0.508,3.3,4.18,0.23958,19.7,4.8,59.859,Gas Giant
HD 162020 b,HD 162020,b,1,1,Radial Velocity,2002,Ground,La Silla Observatory,1.2 m Leonhard Euler Telescope,CORALIE Spectrograph,267.6599252,-40.3184646,-6.72629,350.73899,-16.89433,268.13163,8.4282,12.5,1.11,3127.4472,9.84,Msini,8.8,K3 V,4723.0,0.75,0.42,-0.602,6.0,4.31,2.6454,,1.9,30.8248,Gas Giant
HD 163607 b,HD 163607,b,1,2,Radial Velocity,2010,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,268.4181383,56.3924701,30.17327,84.6144,79.80456,265.048,75.2203,13.9,1.24,249.05159,0.7836,Msini,0.51,G5,5522.0,1.76,1.12,0.42,8.6,3.97,0.24793,,1.49,67.7855,Gas Giant
HD 163607 c,HD 163607,c,1,2,Radial Velocity,2010,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,268.4181383,56.3924701,30.17327,84.6144,79.80456,265.048,1272.0,13.3,1.19,699.54383,2.201,Msini,1.63,G5,5522.0,1.76,1.12,0.42,8.6,3.97,0.24793,,1.49,67.7855,Gas Giant
HD 164509 b,HD 164509,b,2,1,Radial Velocity,2010,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,270.3800811,0.1044685,11.13651,27.26359,23.5432,270.4146,280.17,14.3,1.28,140.79869,0.443,Msini,0.265,G5,5859.0,1.11,1.12,0.12,2.32,4.44,1.01495,,2.4,53.1119,Gas Giant
HD 164604 b,HD 164604,b,1,1,Radial Velocity,2009,Ground,Las Campanas Observatory,6.5 m Magellan II Clay Telescope,MIKE Spectrograph,270.7787177,-28.5608343,-3.1186,2.26337,-5.12341,270.68283,641.472,12.3,1.1,4544.94622,14.3,Mass,13.4,K3.5 V,4684.0,0.77,0.77,-0.588,,4.62,2.96799,,2.0,39.3633,Gas Giant
